wards_lower,ward_code,geometry
clady,95AA04,"list(list(c(-6.09087177891019, -6.09459185697356, -6.09637861237583, -6.09763412710219, -6.09837968678359, -6.10168999873723, -6.10421956329199, -6.10697100221504, -6.11233024289715, -6.1179645201804, -6.11976020220607, -6.12090598986586, -6.12561209028471, -6.1270673521449, -6.12790457917693, -6.13132547545868, -6.13220429062091, -6.13161629955134, -6.13139633297093, -6.13148655362548, -6.13184965069996, -6.13190075987836, -6.13171332114928, -6.1294532342592, -6.12894917769932, -6.12832222815107, 
-6.12758569606439, -6.12662553154699, -6.12540772978918, -6.12433131996106, -6.1237873649093, -6.12323161583701, -6.12246511598674, -6.1221551807395, -6.12091785380702, -6.1203136975881, -6.1199387750417, -6.12022970196056, -6.12088725826808, -6.12396616411059, -6.12703085217956, -6.13138613903191, -6.13283931741639, -6.1351461384258, -6.1361258649831, -6.13790393100426, -6.13840022738257, -6.14166370955444, -6.14485841907112, -6.14614859060164, -6.14830892100516, -6.15088482203247, -6.15190969317039, 
-6.15255236851538, -6.1527791032504, -6.15314589651718, -6.15580269859845, -6.15676210534852, -6.15777553779639, -6.15896514117536, -6.15931063784975, -6.15962491407899, -6.16019772882494, -6.16050743318639, -6.16210800032781, -6.16253131227789, -6.16331324623362, -6.16496565589268, -6.16548900409415, -6.16714304141811, -6.16952732877205, -6.17104760435019, -6.17144478591101, -6.17070884917154, -6.16853559233019, -6.16794283080924, -6.16777155019134, -6.16941913165525, -6.16985613432176, -6.16998161197608, 
-6.16990993257295, -6.16972676304797, -6.16931667609983, -6.16810206099518, -6.1672722091644, -6.16648248873612, -6.16602805600434, -6.16553392280382, -6.16446357901364, -6.16392771329726, -6.16281273149115, -6.16227790180054, -6.16236063497095, -6.16209480574866, -6.16153435733358, -6.16148073529452, -6.16382614866541, -6.16443632719928, -6.16552993378585, -6.16677964055429, -6.16808100182246, -6.16929991623322, -6.16881610127374, -6.16830176266541, -6.16889945509384, -6.16921803122228, -6.16949069408395, 
-6.17004534456008, -6.17099374908468, -6.17354322810153, -6.17440224256384, -6.17541234903951, -6.17674509379089, -6.17739397028788, -6.17778032395039, -6.17831301799245, -6.18210141701514, -6.18357678314187, -6.18393109400905, -6.18413667104818, -6.18477530772033, -6.18832571385317, -6.18894925522691, -6.1895496986317, -6.18959737149679, -6.19015352076793, -6.19062341270357, -6.19241283202078, -6.19244811039263, -6.19329441723412, -6.19380832315505, -6.19421565932984, -6.19484325708966, -6.19603318997672, 
-6.19645677833186, -6.19659967616025, -6.19686644335298, -6.19721815918468, -6.19745717597862, -6.1974175853109, -6.19765772713805, -6.19813029586635, -6.19844082634867, -6.19947791288154, -6.20029136484023, -6.20192756434307, -6.20261158151494, -6.20316767258482, -6.20379849439405, -6.20458364448197, -6.2064628113681, -6.20682326261755, -6.20687082822387, -6.20681620860656, -6.20670711410893, -6.20661580090404, -6.20654721827158, -6.20657145918464, -6.20669636734591, -6.20728954847348, -6.20775806973436, 
-6.20903611759473, -6.20989208210729, -6.21063365171536, -6.21148074118079, -6.21150659288463, -6.21157408920723, -6.21195600293014, -6.21356046730619, -6.21407897067792, -6.21488291591752, -6.21358105083362, -6.2111093331022, -6.21076807080406, -6.20999473853343, -6.20965448735078, -6.20911595127338, -6.2065977700968, -6.20499770664052, -6.20351306803389, -6.20310106406312, -6.20919017468731, -6.2086156878917, -6.20916534493572, -6.20945605259977, -6.20963942791617, -6.20541465426501, -6.19887731330817, 
-6.19717668434623, -6.19649641336686, -6.19637295790407, -6.197241704596, -6.19903697568603, -6.19939395213055, -6.20179296975723, -6.20458766065051, -6.20586575620209, -6.20794393871646, -6.21002807717098, -6.21074668209223, -6.21335531575097, -6.21265808045786, -6.21228244235121, -6.21170064190193, -6.21054342107681, -6.20934546010575, -6.20903615862036, -6.20842459446799, -6.20793142385448, -6.20677126615669, -6.20633910713779, -6.20617452272794, -6.2059005206422, -6.20598385952315, -6.20620797071216, 
-6.20701936892417, -6.20741205064441, -6.20739674152747, -6.20672364349576, -6.20657360026497, -6.20617808552922, -6.20575279928254, -6.20576365828825, -6.20558325583205, -6.20481738969297, -6.20365764502297, -6.20302357445717, -6.20240307570633, -6.20173549915449, -6.20100090067864, -6.19998830137209, -6.19906884808072, -6.19844337263956, -6.19769348345487, -6.1966887121129, -6.19583251835192, -6.1954082158283, -6.19468301908168, -6.19358673814853, -6.19240260733586, -6.19208842840452, -6.19184344714329, 
-6.19182751559491, -6.19113016218255, -6.19121723521701, -6.19183092679217, -6.19193693124009, -6.19018161494876, -6.18843725073277, -6.1878904912444, -6.18783088023906, -6.18755332931941, -6.18627476196351, -6.18618446436566, -6.18594591575585, -6.18447619120747, -6.18432757430248, -6.18430492514934, -6.18411752620459, -6.1825901714058, -6.18207653339756, -6.18054353936558, -6.17980936947588, -6.17859230453799, -6.17824229160989, -6.17766538553125, -6.17658132570692, -6.17628804554856, -6.17606202537881, 
-6.17571464373849, -6.17389480898638, -6.17361908594899, -6.1733811364622, -6.17265099601557, -6.17210872431035, -6.17121189791042, -6.17039489748125, -6.1698094158384, -6.16934343548457, -6.16898094165251, -6.16860844147111, -6.16843567171455, -6.1618587706622, -6.15926647380235, -6.15862539809197, -6.15790862004252, -6.15525376048071, -6.15004248860983, -6.14751106922098, -6.14519992511699, -6.1456435214882, -6.14725177042795, -6.14872409982933, -6.14892762460572, -6.14881259673366, -6.14867477060558, 
-6.14885687844304, -6.14888974129351, -6.14786241292425, -6.14755000251153, -6.1465336464239, -6.14622533491384, -6.14575096860684, -6.14381661161682, -6.14299782184785, -6.14242575076499, -6.14146047785299, -6.14028088124952, -6.13965747730285, -6.13956873172945, -6.13978857211394, -6.13950853853274, -6.1389359735288, -6.13858784009308, -6.13827233707187, -6.13798954272686, -6.13734700321209, -6.13659677250666, -6.13625480604365, -6.13613300506783, -6.13661564115117, -6.13755640012015, -6.13752645071742, 
-6.13606752310514, -6.13339611240505, -6.13250551947871, -6.13185272614547, -6.1317578871699, -6.13127884244702, -6.13100599299591, -6.12989884548301, -6.12862197954866, -6.12792935353914, -6.12711711968088, -6.12532561175067, -6.12397605822883, -6.12349903499668, -6.12323043994014, -6.12302417349564, -6.12248687879816, -6.12228617376007, -6.12214276604186, -6.12185967880484, -6.12142233178075, -6.11997110092804, -6.11932640267777, -6.11707062538855, -6.11593696290463, -6.11438300748107, -6.1136341686266, 
-6.11349529195667, -6.11401495459439, -6.11396796171875, -6.11332678416383, -6.11235979245587, -6.11155426816345, -6.1115783589518, -6.11130026218893, -6.1109517238809, -6.11034643079632, -6.11003694758956, -6.10956652426322, -6.10924090744188, -6.10611091966053, -6.10560066070159, -6.10504086585112, -6.104282731206, -6.10366929107979, -6.10336504857941, -6.10297785160465, -6.10227738002929, -6.10190415770191, -6.10159429996706, -6.10092203715365, -6.09983122702245, -6.0989933892375, -6.09844129602616, 
-6.09785537750848, -6.09743093314182, -6.09705249132521, -6.09642017578066, -6.09539302796209, -6.09493662709647, -6.0941430383085, -6.09363549837092, -6.09332824359322, -6.09297483954289, -6.09276663992297, -6.09228633407592, -6.09085359977253, -6.08940506507057, -6.08906006269876, -6.08877715214909, -6.08859327530296, -6.0880088812337, -6.0879177127475, -6.08767885815126, -6.08703714377139, -6.08623431092816, -6.08542240101925, -6.08481939284643, -6.08419263568963, -6.08384659025688, -6.08299243153723, 
-6.08259981320775, -6.0821065015498, -6.08137786363273, -6.08166559380082, -6.08143767716555, -6.08100969278424, -6.08115265511667, -6.08093002990488, -6.08074727114551, -6.08024288869643, -6.08033977677404, -6.07999430060091, -6.07937866320376, -6.07911315195567, -6.07914491294492, -6.07836866255065, -6.0774775170051, -6.07690587051027, -6.07589449129402, -6.07563643257482, -6.07513365001264, -6.07476855249527, -6.0744774195121, -6.07298426575424, -6.07214292555525, -6.07138491524392, -6.07112793501759, 
-6.07047144709287, -6.06978172381056, -6.0693127259312, -6.06924923203201, -6.06903200315118, -6.06904796323009, -6.06874384076857, -6.06770998104389, -6.06655790968652, -6.06627087243332, -6.06614605213328, -6.06590522893699, -6.06390769834649, -6.06333142614031, -6.06292098535513, -6.06234843278926, -6.06205504977732, -6.0610790629222, -6.06012409555797, -6.05900225721315, -6.05869927442136, -6.05837154978852, -6.05811044188107, -6.05695852283913, -6.05658895584078, -6.05644718228413, -6.05595684900839, 
-6.05443008903242, -6.05356540562452, -6.05307227945296, -6.05266410804916, -6.05163469623055, -6.05099676648864, -6.04972554602118, -6.04908284661884, -6.0479341710672, -6.04733387406563, -6.04633567679665, -6.04578967488839, -6.04546604251837, -6.04488765199861, -6.04401116959843, -6.04306042818754, -6.04194119416925, -6.04081090451772, -6.04004395399643, -6.02468687028132, -6.01918613268103, -6.02006992821878, -6.02049773305669, -6.02104210320433, -6.02178470951779, -6.02272109892306, -6.02336898824426, 
-6.02300446187971, -6.01938652457319, -6.0160119098943, -6.01324329905801, -6.00905583871256, -6.00509566303892, -6.0046578882604, -6.00405604356561, -6.00278144857776, -6.00194842902007, -6.00142552607575, -6.00126033619934, -6.00069491725275, -5.99935774165049, -5.9987579978164, -5.9984688664683, -5.99849651237477, -5.99867892982916, -5.99862698506623, -5.99778624159152, -5.99692212620777, -5.99632785496764, -5.99550142468446, -5.9945499138254, -5.99426527035608, -5.99339443609716, -5.99291116533333, 
-5.99274259837182, -5.9927182399329, -5.9923963675029, -5.9922751362686, -5.99151158700171, -5.99097685899943, -5.99014350302425, -5.9888230759313, -5.98787913223276, -5.98723365642508, -5.98696911635204, -5.98680487181516, -5.98659124791832, -5.98652074592651, -5.98658937423016, -5.98768311426252, -5.98879416205101, -5.98924540009373, -5.98961703629055, -5.99029547595969, -5.99215874990235, -5.99315534306496, -5.99402860159793, -5.99440835991339, -5.99695337348403, -6.0021483021609, -6.00284965336145, 
-6.0063765165579, -6.00995164705691, -6.01434734737108, -6.01776475257856, -6.02106901109929, -6.02225449400918, -6.02604988192608, -6.02857230962916, -6.02930034046756, -6.03006927449587, -6.03163100991806, -6.04098207690035, -6.04156388774042, -6.05190963276682, -6.05242963371141, -6.05272656404564, -6.05193983561417, -6.0516041769496, -6.05187685497991, -6.05262243994475, -6.05474764610629, -6.05404182065706, -6.05226147410694, -6.05152203429611, -6.05166739865788, -6.05200847534628, -6.05128204015197, 
-6.05150583304897, -6.05636546454416, -6.05804620584733, -6.05948024697005, -6.06218810522422, -6.0651923062495, -6.06641037882316, -6.06906537367909, -6.07001226557921, -6.07299964008811, -6.07358126478776, -6.07531447739248, -6.07565682352365, -6.07645027758813, -6.0774002538933, -6.07985806813627, -6.08042343714374, -6.0818390014769, -6.08205898967502, -6.08484444550608, -6.08580913518982, -6.09087177891019, 54.6936824904227, 54.6929099809439, 54.6920166868311, 54.6925310688331, 54.692340597962, 
54.6920334541714, 54.691826233401, 54.6910379131435, 54.6891892826546, 54.6880868119927, 54.6878226665335, 54.6873685235815, 54.6862060112882, 54.6857565984463, 54.685252960909, 54.6825412823468, 54.6817978924357, 54.6817067856642, 54.6814335552801, 54.6811651999104, 54.6808563059615, 54.6805873470337, 54.6804496721517, 54.6798526513539, 54.6798448657186, 54.6799924269533, 54.6799810429423, 54.6806180994156, 54.6809586809536, 54.6807623051459, 54.6807763443753, 54.6810597654786, 54.6816997911461, 
54.6816949863671, 54.6807765180716, 54.6804300041639, 54.6801546169071, 54.6797320474114, 54.6793323274095, 54.6782451763524, 54.6773493010227, 54.6770349565019, 54.6766306432299, 54.676194440752, 54.6759624187774, 54.6760574310903, 54.6762225778498, 54.6752167111735, 54.6740076200496, 54.6734568818162, 54.6720066844684, 54.6716189584633, 54.6712528058289, 54.6707681361742, 54.6700522112468, 54.6696532753774, 54.6683452108514, 54.6677081846637, 54.6675884635889, 54.6669998490398, 54.6670724930854, 
54.6669874143029, 54.6671760980827, 54.6671808028055, 54.6669352683175, 54.6670090840774, 54.6660096226608, 54.6646188215066, 54.6643448737763, 54.6637633956595, 54.6633053448881, 54.6631036774764, 54.6628850373792, 54.6620196674007, 54.6612447917041, 54.6606511359341, 54.6601538901704, 54.6588530816424, 54.6586123152995, 54.6582665606406, 54.6572766180521, 54.6570094050174, 54.6566834101194, 54.6561253679207, 54.6556184251082, 54.6550892615809, 54.6548577397848, 54.6546479000225, 54.6543169152865, 
54.6541740071774, 54.6539773828939, 54.6538117495082, 54.6530577691749, 54.652941414891, 54.6524830884142, 54.6494028301567, 54.645527633635, 54.6440308153591, 54.6429686727011, 54.6418862414055, 54.6413668067945, 54.6409582506145, 54.6396697713348, 54.6394328579011, 54.6393475511672, 54.6391501943625, 54.6390504443566, 54.6388480278349, 54.6384352768011, 54.6377322797276, 54.6375879894353, 54.6375130931445, 54.6380279180291, 54.6382397739429, 54.6382683237097, 54.6384785155897, 54.6386480536924, 
54.6385803435657, 54.6384508759732, 54.6381842143597, 54.6377667086822, 54.6337294042828, 54.6336488794279, 54.6332084044677, 54.6330066734502, 54.6327002256445, 54.6317183908714, 54.6315539125396, 54.6310409158582, 54.630881746394, 54.6306423132015, 54.6301989340235, 54.6291517753255, 54.6285177934562, 54.628569033632, 54.6288410875792, 54.6289349178008, 54.6288727645442, 54.6287190769144, 54.6278643220253, 54.6276879181269, 54.6275152425758, 54.6274974016806, 54.627692543116, 54.6276821764941, 
54.6274593907548, 54.6268853106601, 54.6265788939908, 54.6263184210553, 54.6260829676777, 54.625616443206, 54.6253518583092, 54.6251503888952, 54.6246327319204, 54.624473599084, 54.6239104712038, 54.6237072799842, 54.6231680585948, 54.6229677351728, 54.6226843126276, 54.6226013960969, 54.6225978500708, 54.6224981936916, 54.6223743761716, 54.6224767514047, 54.6227694328342, 54.6229949782822, 54.6231132092997, 54.6234221914417, 54.6233352254902, 54.621551239401, 54.6212394625198, 54.6211126513617, 
54.6209503600018, 54.6200620275063, 54.6198770152077, 54.619801655817, 54.6198536846271, 54.6184138443668, 54.6178518748581, 54.6166769193469, 54.6163858252918, 54.6153658211537, 54.6143176162488, 54.6129956521837, 54.6123467334279, 54.6125081686865, 54.6124548116833, 54.6124067560381, 54.6120370180873, 54.6113383471894, 54.6100700406537, 54.6088606271756, 54.608663764364, 54.6069241585316, 54.6041113916156, 54.6023322481195, 54.6008348688488, 54.5985204871994, 54.5980139964351, 54.5967488281434, 
54.5962416297191, 54.5963935973563, 54.5964299271576, 54.5963454269625, 54.5963052399971, 54.5963006621953, 54.5961340912592, 54.5959018794239, 54.5958846908337, 54.5960358024801, 54.5962580016274, 54.5971977829334, 54.5979408670274, 54.598124081078, 54.5981585712355, 54.5989062375009, 54.5992429690857, 54.5995925976055, 54.600354685976, 54.6005509082732, 54.600544602831, 54.6002977506763, 54.6000027756968, 54.5998117040378, 54.5997942229965, 54.5992454939821, 54.5992812056026, 54.5994959253622, 
54.5994850058855, 54.5996273742303, 54.60028779039, 54.6004357273895, 54.6007617887271, 54.6016008978371, 54.6017004556243, 54.6016716644527, 54.6014359382149, 54.6008577981924, 54.6005028861795, 54.600610512158, 54.6008991530496, 54.6012585180328, 54.6012705586246, 54.6019234951805, 54.602045346217, 54.6022715696345, 54.6025824687743, 54.6026462222993, 54.6027503553851, 54.6032214755191, 54.6033744768791, 54.6034002470472, 54.603691195177, 54.6038224032218, 54.603800361254, 54.6036633473985, 54.6033033142956, 
54.6031658080709, 54.6035696046332, 54.6038092626763, 54.603471456324, 54.6034379509478, 54.6038242596121, 54.6038639190368, 54.6037875702978, 54.6037937039638, 54.6034295904813, 54.6032913996645, 54.6032636988656, 54.6032811777986, 54.6033893366242, 54.603520529232, 54.6033971853096, 54.6034114593046, 54.6035551563803, 54.6036551263204, 54.6037588621828, 54.6037967418971, 54.6041056637817, 54.6042136954856, 54.6046156125033, 54.6054596476056, 54.6080283220236, 54.6085129573728, 54.6089518697785, 
54.610327653324, 54.6100450262813, 54.6103881921758, 54.6110046997329, 54.6114613199108, 54.6127002722164, 54.6143644804387, 54.6149973969826, 54.6163663058065, 54.6180064122786, 54.6191112855012, 54.620431867641, 54.6207533812821, 54.620815991911, 54.6201712584692, 54.6201438027865, 54.620361356611, 54.6194776209004, 54.6195998453515, 54.6194110836846, 54.6193513370236, 54.618906218882, 54.6189864943002, 54.6192325050131, 54.6195053638979, 54.6197035066577, 54.6195147207914, 54.6195093670484, 54.6196395686109, 
54.6197525710511, 54.620259537901, 54.6205853115078, 54.6204449018231, 54.6197237248713, 54.6193262628694, 54.6192012855606, 54.61902111214, 54.6187512772641, 54.6179009466988, 54.6179096720464, 54.6177869173024, 54.6181677034815, 54.6184749852176, 54.6185157006273, 54.6181839206058, 54.6181641838052, 54.6180636147459, 54.618051048184, 54.6182704174122, 54.6181596491466, 54.6184217345189, 54.6183726409968, 54.6178075682695, 54.617709108172, 54.617863512677, 54.6184456269478, 54.618711073399, 54.618951391902, 
54.6193558573345, 54.6199076253958, 54.6201199276758, 54.6203493916505, 54.6204599767362, 54.6207405226225, 54.6212328404991, 54.6217128675065, 54.6218921180343, 54.6223541438308, 54.6223390663589, 54.6221688913753, 54.6224841254286, 54.6226370359282, 54.6226315965408, 54.6223297530384, 54.6223249207475, 54.6224527188974, 54.6227845958922, 54.6226458024693, 54.622794977158, 54.6223366596769, 54.6220763319989, 54.6218657121241, 54.6217483540645, 54.6217422858317, 54.621821161576, 54.6215232740697, 
54.6215184142573, 54.6218223672014, 54.6219624069626, 54.62248893237, 54.6227048124212, 54.622807926905, 54.6227787911621, 54.6225932167932, 54.6220435919357, 54.622476987793, 54.6222900909354, 54.6227045980435, 54.6227864618874, 54.6227366939382, 54.6228434475584, 54.6231550261937, 54.6234843311209, 54.6234842045529, 54.6238210456785, 54.6237482065619, 54.6239908470305, 54.6237857647683, 54.6238663914633, 54.6241571665597, 54.6242881789632, 54.6239408939478, 54.6237257541775, 54.623690449161, 54.6233435847086, 
54.62349127465, 54.6234408685678, 54.6234947354528, 54.6236008379165, 54.6233904836917, 54.6232441492687, 54.6228891007725, 54.6227956309526, 54.6228337740688, 54.6222739829059, 54.6220682742563, 54.6218404623989, 54.6218549275943, 54.6214519258696, 54.6213790530816, 54.6213018924128, 54.6211853560538, 54.6205114802204, 54.6197348296981, 54.6197431416677, 54.6195543442095, 54.619650592162, 54.6193766468305, 54.6193686513899, 54.619722543949, 54.619732559359, 54.6197840047676, 54.619568157021, 54.6192188438291, 
54.6189228015029, 54.6188896027135, 54.6187438178199, 54.618826194385, 54.6185328750074, 54.618214906869, 54.6178780156821, 54.6177608409499, 54.6167101656902, 54.6157029709642, 54.6152260926039, 54.6145949137596, 54.6143391943496, 54.6135637702546, 54.6134646909265, 54.6131433501814, 54.6129769326329, 54.6126349984017, 54.6119899103577, 54.6117274966623, 54.6117092387826, 54.6115696815759, 54.6111373293742, 54.6109309586651, 54.6107325732688, 54.6103669372431, 54.6100948165576, 54.609817456001, 
54.609365464858, 54.6088346958498, 54.6086245825729, 54.608258401851, 54.6079270591201, 54.6075122444965, 54.607379170895, 54.6070539482046, 54.6067883133858, 54.6063965507409, 54.60622291711, 54.6059987103456, 54.6063743029, 54.6071292039053, 54.6076543682597, 54.6089202861883, 54.6120715718288, 54.6130420784436, 54.6128946922854, 54.6118798502026, 54.6116119266176, 54.6132082609448, 54.6171278816921, 54.622646190186, 54.6254311817261, 54.6284811809083, 54.6286941237584, 54.6290251389364, 54.6317533088196, 
54.6350467976383, 54.637024461515, 54.6394952423185, 54.6418492167881, 54.6420892925757, 54.6425065590014, 54.6432045854505, 54.6435953821442, 54.6439913840256, 54.644191107799, 54.6446537092212, 54.6458451586188, 54.6462174146238, 54.6465723385977, 54.6467976216335, 54.6470252835729, 54.6472942702801, 54.6478421641731, 54.6480749813418, 54.6483349031723, 54.6493775102649, 54.6498113157984, 54.6500764451328, 54.6504441838448, 54.6508182521345, 54.6510850335823, 54.6515790318484, 54.6518210757668, 
54.6526957261498, 54.6532448577029, 54.65386544566, 54.6542562483888, 54.6550881588657, 54.6553646953424, 54.6558709238201, 54.6565185405255, 54.6574822393333, 54.6578832310985, 54.6592979607329, 54.6594791789827, 54.6600816214355, 54.6603474616155, 54.660624801193, 54.6609453867346, 54.661338817356, 54.6620665805526, 54.6622855533745, 54.6626596365583, 54.6630214964019, 54.66269403534, 54.6626678050152, 54.6625896064289, 54.6625805999773, 54.6623922986759, 54.6620600998382, 54.6619140002082, 54.6620014742615, 
54.6620327034368, 54.6620949037036, 54.6620236749923, 54.6621930467333, 54.6623177908603, 54.6628828737877, 54.6634621494113, 54.663449095996, 54.6643133611908, 54.6688396626526, 54.6699234438611, 54.6701578985723, 54.6706920921059, 54.6739107626911, 54.6777663065883, 54.6844089100292, 54.687814027245, 54.6885497367493, 54.6910327257239, 54.691237511439, 54.6914001571038, 54.6928045292905, 54.6929880233947, 54.6943700071357, 54.694914178864, 54.6941279087655, 54.6924965044558, 54.6906631039341, 54.6903231265021, 
54.6899387487708, 54.6895944123645, 54.6895071881745, 54.6895164394519, 54.6897689022058, 54.689909126346, 54.6903487269277, 54.6907684329595, 54.6912797035412, 54.6916256258133, 54.6928620112839, 54.693923464021, 54.6932265769308, 54.6941411975283, 54.6936824904227)))"
